Dzien Miesiac Rok Godzina Minuta Sekunda Calkowite_CNR[mV] Odbite_CNR[mV] Dl_atmosfery_CNR[mV] Dl_ziemi_CNR[mV] Temperatura
26 10 2019 1 37 40 -0.03370 0.01580 -0.25950 -0.02070 4.57000 
26 10 2019 1 37 56 -0.03530 0.01590 -0.25910 -0.02100 4.57400 
26 10 2019 1 38 16 -0.03450 0.01580 -0.25890 -0.02090 4.57800 
26 10 2019 1 38 32 -0.03630 0.01440 -0.25900 -0.02070 4.57600 
26 10 2019 1 38 51 -0.03540 0.01560 -0.25810 -0.02130 4.57600 
26 10 2019 1 39 8 -0.03610 0.01440 -0.25840 -0.02080 4.57400 
26 10 2019 1 39 27 -0.03530 0.01590 -0.25750 -0.02110 4.57000 
26 10 2019 1 39 43 -0.03690 0.01550 -0.25810 -0.02120 4.56800 
26 10 2019 1 40 2 -0.03730 0.01630 -0.25820 -0.02090 4.56600 
26 10 2019 1 40 19 -0.03720 0.01630 -0.25820 -0.02120 4.57600 
26 10 2019 1 40 38 -0.03900 0.01630 -0.25900 -0.02140 4.58000 
26 10 2019 1 40 54 -0.03890 0.01630 -0.25840 -0.02150 4.58200 
26 10 2019 1 41 14 -0.03870 0.01690 -0.25810 -0.02140 4.58000 
26 10 2019 1 41 30 -0.03790 0.01550 -0.25790 -0.02130 4.57800 
26 10 2019 1 41 49 -0.03680 0.01520 -0.25790 -0.02100 4.57400 
26 10 2019 1 42 5 -0.03760 0.01510 -0.25730 -0.02120 4.57600 
26 10 2019 1 42 25 -0.03800 0.01490 -0.25810 -0.02100 4.58200 
26 10 2019 1 42 41 -0.03740 0.01620 -0.25780 -0.02110 4.57400 
26 10 2019 1 43 0 -0.03820 0.01650 -0.25860 -0.02100 4.56600 
26 10 2019 1 43 17 -0.03810 0.01710 -0.25860 -0.02100 4.56800 
26 10 2019 1 43 36 -0.03790 0.01740 -0.25840 -0.02070 4.57400 
26 10 2019 1 43 52 -0.03740 0.01740 -0.25830 -0.02080 4.57000 
26 10 2019 1 44 11 -0.03760 0.01840 -0.25890 -0.02030 4.57400 
26 10 2019 1 44 28 -0.03690 0.01970 -0.25930 -0.02010 4.58200 
26 10 2019 1 44 47 -0.03640 0.02110 -0.25950 -0.02000 4.59400 
26 10 2019 1 45 3 -0.03480 0.02150 -0.25810 -0.02030 4.59200 
26 10 2019 1 45 23 -0.03400 0.02080 -0.25780 -0.02030 4.59600 
26 10 2019 1 45 39 -0.03390 0.01930 -0.25700 -0.02040 4.60000 
26 10 2019 1 45 58 -0.03290 0.01750 -0.25680 -0.02040 4.60400 
26 10 2019 1 46 14 -0.03080 0.01680 -0.25570 -0.02090 4.61000 
26 10 2019 1 46 34 -0.02920 0.01600 -0.25630 -0.02090 4.62000 
26 10 2019 1 46 50 -0.03080 0.01530 -0.25610 -0.02040 4.63000 
26 10 2019 1 47 9 -0.02950 0.01520 -0.25540 -0.02050 4.64800 
26 10 2019 1 47 26 -0.02900 0.01490 -0.25520 -0.02070 4.65800 
26 10 2019 1 47 45 -0.02950 0.01480 -0.25430 -0.02040 4.66800 
26 10 2019 1 48 1 -0.02830 0.01500 -0.25430 -0.02000 4.68200 
26 10 2019 1 48 21 -0.02670 0.01660 -0.25430 -0.02030 4.69600 
26 10 2019 1 48 37 -0.02740 0.01730 -0.25370 -0.02050 4.71200 
26 10 2019 1 48 56 -0.02770 0.01750 -0.25450 -0.02030 4.72600 
26 10 2019 1 49 12 -0.03010 0.01680 -0.25420 -0.02010 4.73400 
26 10 2019 1 49 32 -0.02940 0.01800 -0.25310 -0.02020 4.75600 
26 10 2019 1 49 48 -0.02930 0.01810 -0.25430 -0.02000 4.76400 
26 10 2019 1 50 7 -0.03050 0.01860 -0.25450 -0.02020 4.78000 
26 10 2019 1 50 24 -0.03230 0.01720 -0.25360 -0.02090 4.78800 
26 10 2019 1 50 43 -0.03140 0.01790 -0.25380 -0.02040 4.79400 
26 10 2019 1 50 59 -0.03200 0.01770 -0.25350 -0.02070 4.79900 
26 10 2019 1 51 18 -0.03230 0.01770 -0.25370 -0.02040 4.80800 
26 10 2019 1 51 35 -0.03310 0.01770 -0.25400 -0.02090 4.80800 
26 10 2019 1 51 54 -0.03490 0.01680 -0.25420 -0.02100 4.81200 
26 10 2019 1 52 10 -0.03590 0.01550 -0.25500 -0.02160 4.80800 
26 10 2019 1 52 30 -0.03800 0.01360 -0.25580 -0.02160 4.80700 
26 10 2019 1 52 46 -0.03890 0.01290 -0.25510 -0.02160 4.81000 
26 10 2019 1 53 5 -0.03990 0.01100 -0.25570 -0.02130 4.79600 
26 10 2019 1 53 21 -0.04120 0.01040 -0.25590 -0.02150 4.78700 
26 10 2019 1 53 41 -0.04130 0.01000 -0.25580 -0.02130 4.79500 
26 10 2019 1 53 57 -0.04110 0.01030 -0.25570 -0.02160 4.78500 
26 10 2019 1 54 16 -0.04200 0.00980 -0.25550 -0.02200 4.77700 
26 10 2019 1 54 33 -0.04250 0.00880 -0.25550 -0.02200 4.78000 
26 10 2019 1 54 52 -0.04230 0.00820 -0.25560 -0.02240 4.76500 
26 10 2019 1 55 8 -0.04410 0.00740 -0.25620 -0.02150 4.76500 
26 10 2019 1 55 27 -0.04380 0.00730 -0.25610 -0.02130 4.74800 
26 10 2019 1 55 44 -0.04290 0.00740 -0.25700 -0.02220 4.74400 
26 10 2019 1 56 3 -0.04360 0.00680 -0.25730 -0.02220 4.74500 
26 10 2019 1 56 19 -0.04400 0.00660 -0.25700 -0.02180 4.74200 
26 10 2019 1 56 39 -0.04310 0.00640 -0.25690 -0.02150 4.72800 
26 10 2019 1 56 55 -0.04240 0.00680 -0.25730 -0.02210 4.72400 
26 10 2019 1 57 14 -0.04200 0.00690 -0.25800 -0.02150 4.72400 
26 10 2019 1 57 30 -0.04200 0.00690 -0.25820 -0.02220 4.72600 
26 10 2019 1 57 50 -0.04210 0.00690 -0.25880 -0.02220 4.71200 
26 10 2019 1 58 6 -0.04190 0.00660 -0.25890 -0.02240 4.71400 
26 10 2019 1 58 25 -0.04200 0.00620 -0.25920 -0.02250 4.68800 
26 10 2019 1 58 42 -0.04280 0.00530 -0.25940 -0.02230 4.68600 
26 10 2019 1 59 1 -0.04390 0.00500 -0.25980 -0.02200 4.68000 
26 10 2019 1 59 17 -0.04450 0.00400 -0.26020 -0.02230 4.67600 
26 10 2019 1 59 36 -0.04470 0.00400 -0.26110 -0.02240 4.66200 
26 10 2019 1 59 53 -0.04500 0.00360 -0.26190 -0.02250 4.65000 
26 10 2019 2 0 12 -0.04530 0.00270 -0.26220 -0.02210 4.64000 
26 10 2019 2 0 28 -0.04560 0.00180 -0.26270 -0.02230 4.62600 
26 10 2019 2 0 48 -0.04630 0.00070 -0.26290 -0.02240 4.61600 
26 10 2019 2 1 4 -0.04650 -0.00060 -0.26350 -0.02220 4.60400 
26 10 2019 2 1 23 -0.04720 -0.00040 -0.26420 -0.02290 4.59600 
26 10 2019 2 1 39 -0.04740 -0.00130 -0.26380 -0.02300 4.57200 
26 10 2019 2 1 59 -0.04680 -0.00170 -0.26470 -0.02270 4.55200 
26 10 2019 2 2 15 -0.04750 -0.00240 -0.26450 -0.02260 4.55000 
26 10 2019 2 2 34 -0.04810 -0.00340 -0.26310 -0.02190 4.52900 
26 10 2019 2 2 51 -0.04950 -0.00400 -0.26360 -0.02240 4.51100 
26 10 2019 2 3 10 -0.05010 -0.00370 -0.26460 -0.02190 4.50400 
26 10 2019 2 3 26 -0.04930 -0.00290 -0.26520 -0.02140 4.48600 
26 10 2019 2 3 45 -0.04880 -0.00240 -0.26540 -0.02170 4.47200 
26 10 2019 2 4 2 -0.04890 -0.00160 -0.26500 -0.02110 4.46600 
26 10 2019 2 4 21 -0.04700 -0.00040 -0.26400 -0.02060 4.45800 
26 10 2019 2 4 37 -0.04540 0.00020 -0.26230 -0.02070 4.45400 
26 10 2019 2 4 57 -0.04460 0.00010 -0.25880 -0.02020 4.45800 
26 10 2019 2 5 13 -0.04400 0.00070 -0.25830 -0.02020 4.44200 
26 10 2019 2 5 32 -0.04280 0.00130 -0.25650 -0.02010 4.43400 
26 10 2019 2 5 48 -0.04190 0.00210 -0.25370 -0.02010 4.44200 
26 10 2019 2 6 8 -0.04070 0.00150 -0.25030 -0.02000 4.43600 
26 10 2019 2 6 24 -0.04040 0.00210 -0.24550 -0.02000 4.41800 
26 10 2019 2 6 43 -0.04060 0.00180 -0.23790 -0.01990 4.41600 
26 10 2019 2 7 0 -0.04090 0.00180 -0.23230 -0.02010 4.41200 
26 10 2019 2 7 19 -0.04050 0.00190 -0.22900 -0.01970 4.41400 
26 10 2019 2 7 35 -0.04050 0.00140 -0.22670 -0.01860 4.40600 
26 10 2019 2 7 54 -0.03980 0.00130 -0.23120 -0.01930 4.39600 
26 10 2019 2 8 11 -0.04010 0.00150 -0.22700 -0.01840 4.39800 
26 10 2019 2 8 30 -0.03860 0.00170 -0.22440 -0.01770 4.40600 
26 10 2019 2 8 46 -0.03650 0.00240 -0.22650 -0.01810 4.40000 
26 10 2019 2 9 6 -0.03600 0.00240 -0.22660 -0.01760 4.40000 
26 10 2019 2 9 22 -0.03610 0.00280 -0.22120 -0.01760 4.40600 
26 10 2019 2 9 41 -0.03520 0.00330 -0.21870 -0.01710 4.40800 
26 10 2019 2 9 57 -0.03380 0.00440 -0.20910 -0.01690 4.41600 
26 10 2019 2 10 17 -0.03200 0.00470 -0.20440 -0.01690 4.42400 
26 10 2019 2 10 33 -0.03190 0.00470 -0.19600 -0.01700 4.42400 
26 10 2019 2 10 52 -0.03120 0.00490 -0.18050 -0.01650 4.43800 
26 10 2019 2 11 8 -0.03010 0.00500 -0.15720 -0.01530 4.44800 
26 10 2019 2 11 28 -0.02800 0.00490 -0.13680 -0.01580 4.45000 
26 10 2019 2 11 44 -0.02670 0.00410 -0.13890 -0.01480 4.46000 
26 10 2019 2 12 3 -0.02550 0.00430 -0.13880 -0.01470 4.48200 
26 10 2019 2 12 20 -0.02420 0.00410 -0.13510 -0.01430 4.48200 
26 10 2019 2 12 39 -0.02330 0.00410 -0.12850 -0.01440 4.49900 
26 10 2019 2 12 55 -0.02200 0.00380 -0.12330 -0.01410 4.50100 
26 10 2019 2 13 15 -0.02220 0.00330 -0.12940 -0.01380 4.50800 
26 10 2019 2 13 31 -0.02120 0.00380 -0.13110 -0.01350 4.51700 
26 10 2019 2 13 50 -0.02120 0.00390 -0.13020 -0.01380 4.52700 
26 10 2019 2 14 6 -0.02050 0.00370 -0.12770 -0.01350 4.54600 
26 10 2019 2 14 26 -0.02090 0.00300 -0.12520 -0.01320 4.54700 
26 10 2019 2 14 42 -0.02050 0.00380 -0.12950 -0.01310 4.55600 
26 10 2019 2 15 1 -0.02000 0.00380 -0.13320 -0.01300 4.57600 
26 10 2019 2 15 17 -0.01930 0.00410 -0.13780 -0.01300 4.58200 
26 10 2019 2 15 37 -0.02030 0.00390 -0.14120 -0.01320 4.58800 
26 10 2019 2 15 53 -0.02080 0.00400 -0.13430 -0.01310 4.60200 
26 10 2019 2 16 12 -0.02070 0.00360 -0.13450 -0.01330 4.61000 
26 10 2019 2 16 29 -0.02090 0.00300 -0.13350 -0.01300 4.62000 
26 10 2019 2 16 48 -0.02100 0.00310 -0.13380 -0.01320 4.62800 
26 10 2019 2 17 4 -0.02150 0.00260 -0.12600 -0.01300 4.63000 
26 10 2019 2 17 24 -0.02080 0.00170 -0.12820 -0.01310 4.63800 
26 10 2019 2 17 40 -0.02170 0.00050 -0.12890 -0.01290 4.64000 
26 10 2019 2 17 59 -0.02280 0.00010 -0.12130 -0.01290 4.63800 
26 10 2019 2 18 15 -0.02200 -0.00060 -0.12390 -0.01290 4.64800 
26 10 2019 2 18 35 -0.02190 -0.00070 -0.12470 -0.01280 4.65000 
26 10 2019 2 18 51 -0.02230 -0.00090 -0.12650 -0.01260 4.65400 
26 10 2019 2 19 10 -0.02270 -0.00080 -0.13080 -0.01280 4.66200 
26 10 2019 2 19 26 -0.02310 -0.00100 -0.13810 -0.01270 4.66800 
26 10 2019 2 19 46 -0.02310 -0.00120 -0.12880 -0.01260 4.66400 
26 10 2019 2 20 2 -0.02290 -0.00100 -0.11950 -0.01280 4.66200 
26 10 2019 2 20 21 -0.02280 -0.00170 -0.11790 -0.01280 4.67400 
26 10 2019 2 20 38 -0.02270 -0.00150 -0.12170 -0.01290 4.68200 
26 10 2019 2 20 57 -0.02260 -0.00170 -0.12320 -0.01270 4.68200 
26 10 2019 2 21 13 -0.02290 -0.00200 -0.12430 -0.01280 4.67200 
26 10 2019 2 21 33 -0.02290 -0.00200 -0.13010 -0.01270 4.67600 
26 10 2019 2 21 49 -0.02310 -0.00160 -0.13200 -0.01300 4.67800 
26 10 2019 2 22 8 -0.02350 -0.00190 -0.12790 -0.01290 4.67000 
26 10 2019 2 22 24 -0.02440 -0.00290 -0.12740 -0.01250 4.67400 
26 10 2019 2 22 44 -0.02420 -0.00180 -0.12600 -0.01210 4.67400 
26 10 2019 2 23 0 -0.02350 -0.00110 -0.12390 -0.01240 4.66400 
26 10 2019 2 23 19 -0.02330 -0.00070 -0.11910 -0.01240 4.68200 
26 10 2019 2 23 35 -0.02350 -0.00080 -0.11650 -0.01210 4.67200 
26 10 2019 2 23 55 -0.02260 -0.00030 -0.12270 -0.01200 4.68000 
26 10 2019 2 24 11 -0.02250 -0.00040 -0.12700 -0.01180 4.69000 
26 10 2019 2 24 30 -0.02240 0.00040 -0.12130 -0.01210 4.69400 
26 10 2019 2 24 47 -0.02150 0.00100 -0.11470 -0.01200 4.69200 
26 10 2019 2 25 6 -0.02150 0.00120 -0.11970 -0.01210 4.68800 
26 10 2019 2 25 22 -0.02180 0.00030 -0.12330 -0.01260 4.69600 
26 10 2019 2 25 42 -0.02160 0.00070 -0.12140 -0.01190 4.70600 
26 10 2019 2 25 58 -0.02160 0.00050 -0.12310 -0.01220 4.70800 
26 10 2019 2 26 17 -0.02160 0.00040 -0.12520 -0.01270 4.70800 
26 10 2019 2 26 33 -0.02240 0.00040 -0.12530 -0.01260 4.70000 
26 10 2019 2 26 53 -0.02260 0.00000 -0.12260 -0.01270 4.70000 
26 10 2019 2 27 9 -0.02320 -0.00050 -0.12450 -0.01250 4.71200 
26 10 2019 2 27 28 -0.02320 -0.00080 -0.13000 -0.01250 4.70800 
26 10 2019 2 27 44 -0.02300 -0.00020 -0.13260 -0.01240 4.71000 
26 10 2019 2 28 4 -0.02330 -0.00090 -0.13430 -0.01260 4.69800 
26 10 2019 2 28 20 -0.02380 -0.00080 -0.13860 -0.01260 4.70800 
26 10 2019 2 28 39 -0.02410 -0.00090 -0.13500 -0.01270 4.71000 
26 10 2019 2 28 56 -0.02410 -0.00060 -0.13180 -0.01280 4.71400 
26 10 2019 2 29 15 -0.02450 -0.00040 -0.13900 -0.01260 4.71200 
26 10 2019 2 29 31 -0.02470 -0.00030 -0.14100 -0.01290 4.71200 
26 10 2019 2 29 50 -0.02590 -0.00130 -0.13000 -0.01280 4.72000 
26 10 2019 2 30 7 -0.02500 -0.00060 -0.12160 -0.01290 4.71800 
26 10 2019 2 30 26 -0.02460 -0.00080 -0.12820 -0.01270 4.70400 
26 10 2019 2 30 42 -0.02530 -0.00080 -0.12650 -0.01270 4.70400 
26 10 2019 2 31 2 -0.02510 -0.00070 -0.11740 -0.01240 4.71000 
26 10 2019 2 31 18 -0.02490 -0.00080 -0.11390 -0.01230 4.70400 
26 10 2019 2 31 37 -0.02510 -0.00130 -0.11550 -0.01230 4.70200 
26 10 2019 2 31 53 -0.02460 -0.00080 -0.11170 -0.01240 4.69800 
26 10 2019 2 32 13 -0.02370 -0.00110 -0.11590 -0.01220 4.69800 
26 10 2019 2 32 29 -0.02390 -0.00160 -0.11860 -0.01190 4.71000 
26 10 2019 2 32 48 -0.02350 -0.00110 -0.10950 -0.01190 4.70400 
26 10 2019 2 33 5 -0.02320 -0.00100 -0.10890 -0.01200 4.70000 
26 10 2019 2 33 24 -0.02280 -0.00120 -0.10990 -0.01250 4.69400 
26 10 2019 2 33 40 -0.02270 -0.00140 -0.10670 -0.01200 4.69200 
26 10 2019 2 33 59 -0.02280 -0.00150 -0.10540 -0.01240 4.69600 
26 10 2019 2 34 16 -0.02280 -0.00180 -0.11030 -0.01250 4.69400 
26 10 2019 2 34 35 -0.02290 -0.00200 -0.11600 -0.01230 4.68800 
26 10 2019 2 34 51 -0.02340 -0.00210 -0.11980 -0.01240 4.68000 
26 10 2019 2 35 11 -0.02350 -0.00210 -0.12600 -0.01230 4.67800 
26 10 2019 2 35 27 -0.02400 -0.00220 -0.12460 -0.01190 4.68200 
26 10 2019 2 35 46 -0.02440 -0.00180 -0.12270 -0.01170 4.67200 
26 10 2019 2 36 2 -0.02500 -0.00140 -0.11740 -0.01200 4.67200 
26 10 2019 2 36 22 -0.02530 -0.00150 -0.10870 -0.01180 4.66200 
26 10 2019 2 36 38 -0.02550 -0.00120 -0.10660 -0.01200 4.67000 
26 10 2019 2 36 57 -0.02400 -0.00080 -0.10290 -0.01160 4.66200 
26 10 2019 2 37 14 -0.02360 -0.00040 -0.10200 -0.01170 4.66600 
26 10 2019 2 37 33 -0.02350 -0.00010 -0.09800 -0.01150 4.67200 
26 10 2019 2 37 49 -0.02290 -0.00020 -0.09550 -0.01160 4.66800 
26 10 2019 2 38 8 -0.02280 -0.00080 -0.09420 -0.01140 4.66400 
26 10 2019 2 38 25 -0.02210 -0.00030 -0.09340 -0.01120 4.66800 
26 10 2019 2 38 44 -0.02180 -0.00060 -0.09180 -0.01120 4.66400 
26 10 2019 2 39 0 -0.02120 -0.00080 -0.09040 -0.01110 4.66800 
26 10 2019 2 39 20 -0.02120 -0.00010 -0.08910 -0.01110 4.66600 
26 10 2019 2 39 36 -0.02120 -0.00020 -0.09050 -0.01080 4.66600 
26 10 2019 2 39 55 -0.02120 -0.00040 -0.08810 -0.01080 4.66600 
26 10 2019 2 40 11 -0.02050 0.00050 -0.08480 -0.01120 4.67000 
26 10 2019 2 40 31 -0.02020 -0.00100 -0.08720 -0.01140 4.68000 
26 10 2019 2 40 47 -0.02000 -0.00170 -0.08810 -0.01100 4.67800 
26 10 2019 2 41 6 -0.02030 -0.00190 -0.09100 -0.01120 4.67400 
26 10 2019 2 41 22 -0.02010 -0.00180 -0.09450 -0.01100 4.67200 
26 10 2019 2 41 42 -0.01950 -0.00230 -0.09830 -0.01120 4.67400 
26 10 2019 2 41 58 -0.02130 -0.00320 -0.10150 -0.01100 4.67400 
26 10 2019 2 42 17 -0.02090 -0.00260 -0.10460 -0.01120 4.67000 
26 10 2019 2 42 34 -0.02130 -0.00270 -0.10930 -0.01120 4.66200 
26 10 2019 2 42 53 -0.02250 -0.00320 -0.11250 -0.01130 4.66600 
26 10 2019 2 43 9 -0.02280 -0.00290 -0.11110 -0.01120 4.67000 
26 10 2019 2 43 29 -0.02310 -0.00320 -0.10960 -0.01130 4.66400 
26 10 2019 2 43 45 -0.02400 -0.00370 -0.10950 -0.01110 4.66200 
26 10 2019 2 44 4 -0.02410 -0.00250 -0.11000 -0.01120 4.65400 
26 10 2019 2 44 20 -0.02420 -0.00200 -0.11150 -0.01110 4.65800 
26 10 2019 2 44 40 -0.02430 -0.00220 -0.11360 -0.01130 4.65000 
26 10 2019 2 44 56 -0.02540 -0.00230 -0.11580 -0.01130 4.65200 
26 10 2019 2 45 15 -0.02530 -0.00320 -0.11790 -0.01220 4.65200 
26 10 2019 2 45 31 -0.02580 -0.00410 -0.11470 -0.01210 4.64600 
26 10 2019 2 45 51 -0.02610 -0.00490 -0.10840 -0.01230 4.63200 
26 10 2019 2 46 7 -0.02630 -0.00540 -0.10380 -0.01230 4.62400 
26 10 2019 2 46 26 -0.02640 -0.00620 -0.09710 -0.01180 4.61000 
26 10 2019 2 46 43 -0.02630 -0.00700 -0.09410 -0.01130 4.61400 
26 10 2019 2 47 2 -0.02600 -0.00700 -0.08960 -0.01120 4.61000 
26 10 2019 2 47 18 -0.02530 -0.00710 -0.08690 -0.01130 4.60400 
26 10 2019 2 47 37 -0.02440 -0.00690 -0.08450 -0.01120 4.59800 
26 10 2019 2 47 54 -0.02430 -0.00700 -0.08560 -0.01100 4.58600 
26 10 2019 2 48 13 -0.02390 -0.00750 -0.08540 -0.01130 4.58000 
26 10 2019 2 48 29 -0.02370 -0.00740 -0.08460 -0.01130 4.58400 
26 10 2019 2 48 49 -0.02380 -0.00770 -0.08290 -0.01140 4.58000 
26 10 2019 2 49 5 -0.02370 -0.00850 -0.08050 -0.01120 4.57000 
26 10 2019 2 49 24 -0.02360 -0.00870 -0.07860 -0.01070 4.56200 
26 10 2019 2 49 40 -0.02310 -0.00810 -0.07740 -0.01070 4.56400 
26 10 2019 2 50 0 -0.02260 -0.00820 -0.07560 -0.01100 4.55000 
26 10 2019 2 50 16 -0.02280 -0.00850 -0.07270 -0.01060 4.55400 
26 10 2019 2 50 35 -0.02230 -0.00880 -0.07200 -0.01050 4.54600 
26 10 2019 2 50 52 -0.02240 -0.00910 -0.07190 -0.01030 4.54400 
26 10 2019 2 51 11 -0.02210 -0.00850 -0.07010 -0.01000 4.53300 
26 10 2019 2 51 27 -0.02170 -0.00810 -0.07030 -0.01020 4.54200 
26 10 2019 2 51 46 -0.02170 -0.00770 -0.07110 -0.00990 4.53300 
26 10 2019 2 52 3 -0.02100 -0.00730 -0.07090 -0.00980 4.53500 
26 10 2019 2 52 22 -0.02110 -0.00680 -0.07190 -0.01000 4.52500 
26 10 2019 2 52 38 -0.02050 -0.00620 -0.07340 -0.01000 4.51700 
26 10 2019 2 52 58 -0.02090 -0.00550 -0.07190 -0.00980 4.52300 
26 10 2019 2 53 14 -0.02050 -0.00470 -0.07040 -0.00960 4.51900 
26 10 2019 2 53 33 -0.02030 -0.00490 -0.06980 -0.01010 4.51900 
26 10 2019 2 53 49 -0.02040 -0.00470 -0.06930 -0.01000 4.52100 
26 10 2019 2 54 9 -0.02040 -0.00510 -0.06940 -0.01010 4.51600 
26 10 2019 2 54 25 -0.02060 -0.00520 -0.07170 -0.01020 4.51700 
26 10 2019 2 54 44 -0.02080 -0.00630 -0.07470 -0.01000 4.51100 
26 10 2019 2 55 0 -0.02050 -0.00570 -0.07560 -0.01020 4.51100 
26 10 2019 2 55 20 -0.02080 -0.00660 -0.07570 -0.01030 4.50200 
26 10 2019 2 55 36 -0.02120 -0.00700 -0.07680 -0.01000 4.49400 
26 10 2019 2 55 55 -0.02120 -0.00710 -0.07830 -0.01000 4.49000 
26 10 2019 2 56 12 -0.02110 -0.00740 -0.07890 -0.01000 4.48800 
26 10 2019 2 56 31 -0.02160 -0.00690 -0.07980 -0.01010 4.49300 
26 10 2019 2 56 47 -0.02100 -0.00680 -0.08170 -0.01000 4.48900 
26 10 2019 2 57 6 -0.02150 -0.00670 -0.08270 -0.00980 4.48400 
26 10 2019 2 57 23 -0.02300 -0.00650 -0.08290 -0.00970 4.47800 
26 10 2019 2 57 42 -0.02250 -0.00470 -0.08270 -0.00980 4.47800 
26 10 2019 2 57 58 -0.02170 -0.00400 -0.08450 -0.01040 4.47600 
26 10 2019 2 58 18 -0.02070 -0.00430 -0.08860 -0.01020 4.47400 
26 10 2019 2 58 34 -0.02020 -0.00440 -0.09140 -0.01030 4.47200 
26 10 2019 2 58 53 -0.02060 -0.00420 -0.09670 -0.01030 4.47000 
26 10 2019 2 59 9 -0.02070 -0.00430 -0.10280 -0.01040 4.47000 
26 10 2019 2 59 29 -0.02190 -0.00380 -0.10890 -0.01040 4.46800 
26 10 2019 2 59 45 -0.02280 -0.00290 -0.11000 -0.01070 4.46200 
26 10 2019 3 0 4 -0.02310 -0.00240 -0.10860 -0.01070 4.47200 
26 10 2019 3 0 20 -0.02310 -0.00230 -0.10850 -0.01080 4.47400 
26 10 2019 3 0 40 -0.02320 -0.00230 -0.11060 -0.01100 4.45600 
26 10 2019 3 0 56 -0.02390 -0.00180 -0.11360 -0.01090 4.45400 
26 10 2019 3 1 15 -0.02390 -0.00190 -0.11690 -0.01120 4.45400 
26 10 2019 3 1 32 -0.02470 -0.00150 -0.11860 -0.01120 4.44800 
26 10 2019 3 1 51 -0.02600 -0.00100 -0.11980 -0.01090 4.45000 
26 10 2019 3 2 7 -0.02650 0.00030 -0.12280 -0.01120 4.44000 
26 10 2019 3 2 27 -0.02710 0.00100 -0.12680 -0.01170 4.43000 
26 10 2019 3 2 43 -0.02770 0.00100 -0.12850 -0.01160 4.42200 
26 10 2019 3 3 2 -0.02870 0.00180 -0.12790 -0.01190 4.41600 
26 10 2019 3 3 18 -0.02880 0.00200 -0.12660 -0.01230 4.41000 
26 10 2019 3 3 38 -0.02880 0.00180 -0.12390 -0.01250 4.41400 
26 10 2019 3 3 54 -0.02920 0.00180 -0.12190 -0.01190 4.39400 
26 10 2019 3 4 13 -0.02920 0.00130 -0.11910 -0.01230 4.38800 
26 10 2019 3 4 29 -0.02960 0.00080 -0.11820 -0.01240 4.37800 
26 10 2019 3 4 49 -0.02960 0.00140 -0.11720 -0.01190 4.38000 
26 10 2019 3 5 5 -0.02990 0.00160 -0.11520 -0.01230 4.38000 
26 10 2019 3 5 24 -0.02990 0.00180 -0.11420 -0.01250 4.36200 
26 10 2019 3 5 41 -0.03000 0.00190 -0.11210 -0.01210 4.36200 
26 10 2019 3 6 0 -0.02990 0.00210 -0.10790 -0.01240 4.35400 
26 10 2019 3 6 16 -0.02970 0.00250 -0.10450 -0.01230 4.34800 
26 10 2019 3 6 36 -0.02910 0.00200 -0.10330 -0.01180 4.33800 
26 10 2019 3 6 52 -0.02870 0.00170 -0.10560 -0.01200 4.33600 
26 10 2019 3 7 11 -0.02780 0.00080 -0.11100 -0.01200 4.32200 
26 10 2019 3 7 27 -0.02810 0.00050 -0.11500 -0.01220 4.32200 
26 10 2019 3 7 47 -0.02740 0.00030 -0.11700 -0.01230 4.31200 
26 10 2019 3 8 3 -0.02830 -0.00060 -0.11680 -0.01230 4.30200 
26 10 2019 3 8 22 -0.02920 0.00070 -0.11470 -0.01220 4.28700 
26 10 2019 3 8 38 -0.02950 0.00120 -0.11250 -0.01200 4.28800 
26 10 2019 3 8 58 -0.02920 0.00090 -0.10950 -0.01190 4.28000 
26 10 2019 3 9 14 -0.02890 0.00110 -0.10830 -0.01150 4.27100 
26 10 2019 3 9 33 -0.02770 0.00110 -0.10970 -0.01160 4.26200 
26 10 2019 3 9 50 -0.02730 0.00100 -0.11560 -0.01160 4.26600 
26 10 2019 3 10 9 -0.02670 0.00180 -0.12540 -0.01200 4.25700 
26 10 2019 3 10 25 -0.02680 0.00130 -0.13240 -0.01230 4.25000 
26 10 2019 3 10 45 -0.02660 0.00200 -0.13630 -0.01270 4.25600 
26 10 2019 3 11 1 -0.02770 0.00330 -0.13770 -0.01220 4.24600 
26 10 2019 3 11 20 -0.02920 0.00440 -0.13430 -0.01280 4.23400 
26 10 2019 3 11 36 -0.03000 0.00470 -0.12930 -0.01290 4.22800 
26 10 2019 3 11 56 -0.03010 0.00450 -0.12420 -0.01270 4.22400 
26 10 2019 3 12 12 -0.02960 0.00400 -0.12320 -0.01320 4.21400 
26 10 2019 3 12 31 -0.02990 0.00340 -0.12750 -0.01320 4.21400 
26 10 2019 3 12 47 -0.02950 0.00370 -0.13280 -0.01330 4.21200 
26 10 2019 3 13 7 -0.02910 0.00280 -0.13580 -0.01320 4.21000 
26 10 2019 3 13 23 -0.02940 0.00300 -0.13530 -0.01350 4.20000 
26 10 2019 3 13 42 -0.03100 0.00380 -0.12940 -0.01320 4.18800 
26 10 2019 3 13 59 -0.03090 0.00390 -0.12220 -0.01350 4.18800 
26 10 2019 3 14 18 -0.03070 0.00380 -0.11750 -0.01320 4.18400 
