Dzien Miesiac Rok Godzina Minuta Sekunda Calkowite_CNR[mV] Odbite_CNR[mV] Dl_atmosfery_CNR[mV] Dl_ziemi_CNR[mV] Temperatura
24 10 2019 17 47 8 -0.06220 0.02260 -0.58550 -0.13140 18.40500 
24 10 2019 17 47 26 -0.05990 0.02640 -0.58660 -0.13150 18.39600 
24 10 2019 17 47 43 -0.06020 0.02660 -0.58560 -0.13390 18.38000 
24 10 2019 17 48 1 -0.06310 0.02310 -0.58300 -0.13120 18.37700 
24 10 2019 17 48 19 -0.06320 0.02300 -0.58250 -0.12930 18.37600 
24 10 2019 17 48 37 -0.05920 0.02450 -0.58340 -0.12790 18.37400 
24 10 2019 17 48 55 -0.05910 0.02560 -0.58330 -0.12250 18.39000 
24 10 2019 17 49 12 -0.05480 0.02970 -0.58280 -0.12280 18.38600 
24 10 2019 17 49 30 -0.05290 0.03240 -0.58210 -0.12500 18.37900 
24 10 2019 17 49 48 -0.05330 0.03260 -0.58270 -0.12480 18.40400 
24 10 2019 17 50 6 -0.05410 0.03200 -0.58250 -0.12600 18.39500 
24 10 2019 17 50 24 -0.05350 0.03480 -0.58370 -0.12710 18.39800 
24 10 2019 17 50 41 -0.05060 0.03850 -0.58680 -0.13140 18.40600 
24 10 2019 17 50 59 -0.05090 0.03660 -0.58620 -0.13470 18.39300 
24 10 2019 17 51 17 -0.05300 0.03210 -0.58280 -0.13340 18.38900 
24 10 2019 17 51 35 -0.05630 0.03020 -0.58240 -0.13170 18.39400 
24 10 2019 17 51 53 -0.05590 0.03130 -0.58460 -0.12950 18.38400 
24 10 2019 17 52 10 -0.05350 0.03520 -0.58620 -0.13280 18.38200 
24 10 2019 17 52 28 -0.05510 0.03340 -0.58620 -0.13440 18.37200 
24 10 2019 17 52 46 -0.06020 0.02940 -0.58310 -0.13080 18.36700 
24 10 2019 17 53 4 -0.05720 0.03230 -0.58430 -0.13180 18.36900 
24 10 2019 17 53 21 -0.05600 0.03300 -0.58400 -0.13480 18.35600 
24 10 2019 17 53 39 -0.06110 0.02970 -0.58280 -0.13240 18.33500 
24 10 2019 17 53 57 -0.06030 0.03180 -0.58480 -0.13440 18.32300 
24 10 2019 17 54 15 -0.06220 0.02980 -0.58260 -0.13530 18.30600 
24 10 2019 17 54 33 -0.06250 0.02720 -0.58260 -0.13420 18.30000 
24 10 2019 17 54 50 -0.06300 0.02760 -0.58400 -0.13580 18.29000 
24 10 2019 17 55 8 -0.06280 0.02900 -0.58380 -0.13650 18.27500 
24 10 2019 17 55 26 -0.06310 0.02860 -0.58280 -0.13690 18.25800 
24 10 2019 17 55 44 -0.06350 0.02830 -0.57900 -0.13690 18.23500 
24 10 2019 17 56 2 -0.06700 0.02480 -0.58000 -0.13670 18.22300 
24 10 2019 17 56 19 -0.06730 0.02390 -0.57930 -0.13430 18.20700 
24 10 2019 17 56 37 -0.06610 0.02330 -0.57830 -0.12970 18.20100 
24 10 2019 17 56 55 -0.06440 0.02520 -0.57860 -0.12470 18.21400 
24 10 2019 17 57 13 -0.05780 0.03060 -0.57950 -0.12310 18.23200 
24 10 2019 17 57 31 -0.05460 0.03340 -0.58060 -0.12400 18.22500 
24 10 2019 17 57 48 -0.05670 0.03250 -0.58020 -0.12430 18.23000 
24 10 2019 17 58 6 -0.05290 0.03720 -0.58120 -0.12650 18.23600 
24 10 2019 17 58 24 -0.05400 0.03740 -0.58190 -0.12850 18.23600 
24 10 2019 17 58 42 -0.05580 0.03580 -0.58190 -0.12840 18.22400 
24 10 2019 17 59 0 -0.05700 0.03530 -0.58150 -0.12670 18.23000 
24 10 2019 17 59 17 -0.05670 0.03620 -0.58210 -0.12640 18.24400 
24 10 2019 17 59 35 -0.05750 0.03610 -0.58190 -0.12630 18.23300 
24 10 2019 17 59 53 -0.05510 0.03940 -0.57980 -0.12780 18.22400 
24 10 2019 18 0 11 -0.05670 0.03760 -0.58060 -0.12990 18.22100 
24 10 2019 18 0 28 -0.05620 0.03640 -0.57940 -0.13090 18.21900 
24 10 2019 18 0 46 -0.05860 0.03470 -0.58050 -0.13130 18.20700 
24 10 2019 18 1 4 -0.06010 0.03330 -0.58150 -0.13090 18.20800 
24 10 2019 18 1 22 -0.05850 0.03420 -0.58040 -0.13100 18.20000 
24 10 2019 18 1 40 -0.05770 0.03500 -0.58370 -0.13310 18.19500 
24 10 2019 18 1 57 -0.05950 0.03430 -0.58310 -0.13580 18.19100 
24 10 2019 18 2 15 -0.06570 0.02750 -0.58130 -0.12980 18.19100 
24 10 2019 18 2 33 -0.05850 0.03180 -0.57840 -0.12530 18.20600 
24 10 2019 18 2 51 -0.05410 0.03550 -0.57940 -0.12510 18.20300 
24 10 2019 18 3 9 -0.05420 0.03690 -0.58140 -0.12840 18.20200 
24 10 2019 18 3 26 -0.05400 0.03870 -0.58340 -0.13180 18.19900 
24 10 2019 18 3 44 -0.05220 0.03970 -0.58330 -0.13390 18.20100 
24 10 2019 18 4 2 -0.05320 0.03810 -0.58300 -0.13550 18.18300 
24 10 2019 18 4 20 -0.05450 0.03570 -0.58080 -0.13570 18.19300 
24 10 2019 18 4 38 -0.05400 0.03410 -0.57930 -0.13600 18.18200 
24 10 2019 18 4 55 -0.05630 0.03080 -0.58010 -0.13550 18.17500 
24 10 2019 18 5 13 -0.05440 0.02970 -0.58240 -0.13690 18.17700 
24 10 2019 18 5 31 -0.05630 0.02940 -0.58080 -0.13290 18.16900 
24 10 2019 18 5 49 -0.05390 0.03230 -0.58230 -0.13560 18.15600 
24 10 2019 18 6 7 -0.05200 0.03410 -0.58070 -0.13950 18.13800 
24 10 2019 18 6 24 -0.05580 0.03080 -0.58020 -0.14020 18.13400 
24 10 2019 18 6 42 -0.05970 0.02800 -0.58120 -0.13730 18.12300 
24 10 2019 18 7 0 -0.05820 0.03080 -0.58130 -0.13700 18.12400 
24 10 2019 18 7 18 -0.05860 0.03240 -0.58190 -0.13860 18.11400 
24 10 2019 18 7 36 -0.05790 0.03220 -0.58140 -0.13810 18.11200 
24 10 2019 18 7 53 -0.05810 0.03200 -0.58040 -0.13920 18.10600 
24 10 2019 18 8 11 -0.06010 0.03000 -0.57730 -0.13790 18.09900 
24 10 2019 18 8 29 -0.06050 0.02820 -0.57780 -0.13260 18.09600 
24 10 2019 18 8 47 -0.05530 0.03070 -0.57640 -0.12810 18.10600 
24 10 2019 18 9 5 -0.05240 0.03320 -0.57880 -0.12930 18.10500 
24 10 2019 18 9 22 -0.05420 0.03270 -0.57870 -0.13060 18.10200 
24 10 2019 18 9 40 -0.05590 0.03310 -0.58030 -0.13120 18.09400 
24 10 2019 18 9 58 -0.05350 0.03550 -0.58090 -0.13470 18.09600 
24 10 2019 18 10 16 -0.05360 0.03440 -0.58000 -0.13500 18.07500 
24 10 2019 18 10 33 -0.05490 0.03170 -0.58110 -0.13690 18.06000 
24 10 2019 18 10 51 -0.05700 0.03060 -0.58020 -0.13780 18.04500 
24 10 2019 18 11 9 -0.05850 0.02870 -0.57900 -0.13830 18.04100 
24 10 2019 18 11 27 -0.05930 0.02680 -0.58010 -0.13660 18.04200 
24 10 2019 18 11 45 -0.05780 0.02860 -0.57960 -0.13560 18.04200 
24 10 2019 18 12 2 -0.05790 0.02920 -0.57840 -0.13400 18.02500 
24 10 2019 18 12 20 -0.05710 0.03000 -0.57860 -0.13400 18.02800 
24 10 2019 18 12 38 -0.05390 0.02980 -0.57870 -0.13210 18.04000 
24 10 2019 18 12 56 -0.04900 0.03220 -0.57970 -0.13300 18.02900 
24 10 2019 18 13 14 -0.05090 0.03270 -0.58030 -0.13630 18.01700 
24 10 2019 18 13 31 -0.05180 0.02970 -0.57910 -0.13610 17.99800 
24 10 2019 18 13 49 -0.05460 0.02920 -0.57930 -0.13740 17.98800 
24 10 2019 18 14 7 -0.05490 0.02960 -0.57850 -0.13930 17.97000 
24 10 2019 18 14 25 -0.05670 0.02780 -0.57820 -0.14130 17.95400 
24 10 2019 18 14 43 -0.05790 0.02670 -0.57730 -0.14150 17.95000 
24 10 2019 18 15 0 -0.05930 0.02510 -0.57380 -0.13940 17.94500 
24 10 2019 18 15 18 -0.05790 0.02580 -0.57650 -0.13990 17.94000 
24 10 2019 18 15 36 -0.05800 0.02720 -0.57560 -0.13980 17.93600 
24 10 2019 18 15 54 -0.05820 0.02720 -0.57530 -0.13710 17.93400 
24 10 2019 18 16 12 -0.05640 0.02890 -0.57560 -0.13380 17.93700 
24 10 2019 18 16 29 -0.05420 0.03290 -0.57610 -0.13390 17.93900 
24 10 2019 18 16 47 -0.05340 0.03490 -0.57600 -0.13090 17.92800 
24 10 2019 18 17 5 -0.05110 0.03790 -0.57550 -0.13160 17.92500 
24 10 2019 18 17 23 -0.05090 0.03870 -0.57540 -0.13320 17.92800 
24 10 2019 18 17 40 -0.05280 0.03900 -0.57570 -0.13410 17.91700 
24 10 2019 18 17 58 -0.05390 0.03940 -0.57720 -0.13640 17.90100 
24 10 2019 18 18 16 -0.05610 0.03780 -0.57660 -0.13700 17.89700 
24 10 2019 18 18 34 -0.05700 0.03680 -0.57800 -0.13330 17.89900 
24 10 2019 18 18 52 -0.05240 0.03950 -0.57810 -0.13590 17.88800 
24 10 2019 18 19 9 -0.05240 0.03950 -0.57910 -0.13850 17.87800 
24 10 2019 18 19 27 -0.05530 0.03690 -0.57890 -0.14100 17.87300 
24 10 2019 18 19 45 -0.05910 0.03410 -0.57700 -0.13980 17.87100 
24 10 2019 18 20 3 -0.05780 0.03230 -0.57790 -0.13740 17.86300 
24 10 2019 18 20 21 -0.05560 0.03380 -0.57820 -0.13740 17.85900 
24 10 2019 18 20 38 -0.05700 0.03310 -0.57740 -0.13820 17.85500 
24 10 2019 18 20 56 -0.05810 0.03200 -0.57600 -0.13650 17.84800 
24 10 2019 18 21 14 -0.05670 0.03210 -0.57480 -0.13500 17.84700 
24 10 2019 18 21 32 -0.05450 0.03270 -0.57640 -0.13710 17.83500 
24 10 2019 18 21 50 -0.05640 0.03170 -0.57770 -0.13570 17.83800 
24 10 2019 18 22 7 -0.05590 0.03400 -0.57820 -0.13580 17.83800 
24 10 2019 18 22 25 -0.05630 0.03390 -0.57770 -0.13560 17.81700 
24 10 2019 18 22 43 -0.05640 0.03360 -0.57790 -0.13480 17.80800 
24 10 2019 18 23 1 -0.05650 0.03270 -0.57740 -0.13480 17.81100 
24 10 2019 18 23 19 -0.05740 0.03210 -0.57570 -0.13450 17.80900 
24 10 2019 18 23 36 -0.05720 0.03230 -0.57370 -0.13440 17.79400 
24 10 2019 18 23 54 -0.06050 0.03040 -0.57550 -0.13100 17.79500 
24 10 2019 18 24 12 -0.05550 0.03580 -0.57820 -0.13380 17.79200 
24 10 2019 18 24 30 -0.05830 0.03320 -0.57860 -0.13400 17.79200 
24 10 2019 18 24 48 -0.05800 0.03210 -0.57950 -0.13380 17.78900 
24 10 2019 18 25 5 -0.05990 0.03030 -0.57770 -0.13260 17.78400 
24 10 2019 18 25 23 -0.05930 0.02990 -0.57780 -0.12940 17.78500 
24 10 2019 18 25 41 -0.05730 0.03210 -0.57750 -0.12950 17.78100 
24 10 2019 18 25 59 -0.05610 0.03260 -0.57610 -0.12890 17.77900 
24 10 2019 18 26 16 -0.05520 0.03240 -0.57700 -0.13110 17.77600 
24 10 2019 18 26 34 -0.05630 0.03070 -0.57550 -0.13230 17.76700 
24 10 2019 18 26 52 -0.05700 0.02960 -0.57590 -0.13460 17.76700 
24 10 2019 18 27 10 -0.05730 0.02950 -0.57630 -0.13660 17.73800 
24 10 2019 18 27 28 -0.06050 0.02620 -0.57300 -0.13480 17.73400 
24 10 2019 18 27 45 -0.06000 0.02660 -0.57190 -0.13440 17.72700 
24 10 2019 18 28 3 -0.05770 0.02930 -0.57290 -0.13280 17.73100 
24 10 2019 18 28 21 -0.05710 0.03130 -0.57220 -0.13470 17.72500 
24 10 2019 18 28 39 -0.05910 0.03030 -0.57260 -0.13250 17.71800 
24 10 2019 18 28 57 -0.05650 0.03370 -0.57410 -0.13230 17.72300 
24 10 2019 18 29 14 -0.05640 0.03370 -0.57380 -0.13320 17.71900 
24 10 2019 18 29 32 -0.05560 0.03340 -0.57510 -0.13170 17.71700 
24 10 2019 18 29 50 -0.05480 0.03440 -0.57600 -0.13110 17.72000 
24 10 2019 18 30 8 -0.05430 0.03540 -0.57530 -0.13040 17.73700 
24 10 2019 18 30 26 -0.05380 0.03560 -0.57160 -0.12930 17.73300 
24 10 2019 18 30 43 -0.05620 0.03420 -0.57150 -0.12590 17.75400 
24 10 2019 18 31 1 -0.05270 0.03670 -0.57220 -0.12330 17.77300 
24 10 2019 18 31 19 -0.04960 0.03960 -0.57510 -0.12560 17.77300 
24 10 2019 18 31 37 -0.05080 0.03870 -0.57520 -0.12810 17.77500 
24 10 2019 18 31 55 -0.05250 0.03720 -0.57540 -0.12750 17.77800 
24 10 2019 18 32 12 -0.05080 0.03680 -0.57530 -0.12810 17.78200 
24 10 2019 18 32 30 -0.05180 0.03660 -0.57630 -0.12770 17.79000 
24 10 2019 18 32 48 -0.05170 0.03690 -0.57600 -0.12940 17.78800 
24 10 2019 18 33 6 -0.05490 0.03510 -0.57700 -0.13050 17.78400 
24 10 2019 18 33 24 -0.05460 0.03570 -0.57730 -0.13010 17.78700 
24 10 2019 18 33 41 -0.05480 0.03560 -0.57910 -0.13020 17.78800 
24 10 2019 18 33 59 -0.05520 0.03540 -0.57940 -0.12980 17.79100 
24 10 2019 18 34 17 -0.05500 0.03560 -0.57740 -0.13110 17.78500 
24 10 2019 18 34 35 -0.05500 0.03430 -0.57820 -0.13320 17.78400 
24 10 2019 18 34 52 -0.05520 0.03250 -0.57800 -0.13460 17.77400 
24 10 2019 18 35 10 -0.05610 0.03170 -0.57670 -0.13660 17.76200 
24 10 2019 18 35 28 -0.05870 0.02640 -0.57560 -0.13600 17.75700 
24 10 2019 18 35 46 -0.05770 0.02690 -0.57550 -0.13520 17.75400 
24 10 2019 18 36 4 -0.05650 0.02670 -0.57530 -0.13650 17.74000 
24 10 2019 18 36 21 -0.05760 0.02700 -0.57590 -0.13630 17.72600 
24 10 2019 18 36 39 -0.05560 0.02790 -0.57660 -0.13710 17.73300 
24 10 2019 18 36 57 -0.05570 0.02820 -0.57810 -0.13770 17.72300 
24 10 2019 18 37 15 -0.05530 0.02850 -0.57860 -0.13790 17.71600 
24 10 2019 18 37 33 -0.05590 0.02800 -0.57870 -0.13890 17.71000 
24 10 2019 18 37 50 -0.05650 0.02660 -0.57760 -0.13900 17.70000 
24 10 2019 18 38 8 -0.05800 0.02460 -0.57360 -0.13870 17.69800 
24 10 2019 18 38 26 -0.05560 0.02520 -0.57180 -0.13720 17.69300 
24 10 2019 18 38 44 -0.05460 0.02760 -0.57610 -0.14070 17.68100 
24 10 2019 18 39 2 -0.05540 0.02770 -0.57620 -0.14270 17.65300 
24 10 2019 18 39 19 -0.06010 0.02420 -0.57740 -0.14110 17.64400 
24 10 2019 18 39 37 -0.05840 0.02320 -0.57700 -0.14090 17.63500 
24 10 2019 18 39 55 -0.05760 0.02170 -0.57730 -0.14140 17.61500 
24 10 2019 18 40 13 -0.06120 0.01870 -0.57450 -0.14080 17.61300 
24 10 2019 18 40 31 -0.05870 0.02100 -0.57530 -0.13890 17.60700 
24 10 2019 18 40 48 -0.05890 0.02230 -0.57590 -0.13980 17.60800 
24 10 2019 18 41 6 -0.05970 0.02200 -0.57620 -0.13870 17.58800 
24 10 2019 18 41 24 -0.05800 0.02320 -0.57630 -0.13900 17.58300 
24 10 2019 18 41 42 -0.06010 0.02320 -0.57480 -0.13860 17.56500 
24 10 2019 18 42 0 -0.05930 0.02280 -0.57590 -0.13740 17.55500 
24 10 2019 18 42 17 -0.05930 0.02390 -0.57710 -0.13850 17.54200 
24 10 2019 18 42 35 -0.06020 0.02220 -0.57220 -0.13850 17.53700 
24 10 2019 18 42 53 -0.05970 0.01790 -0.56900 -0.13350 17.54100 
24 10 2019 18 43 11 -0.05430 0.02160 -0.57080 -0.13680 17.53700 
24 10 2019 18 43 28 -0.05410 0.02260 -0.57250 -0.13840 17.53000 
24 10 2019 18 43 46 -0.05660 0.02120 -0.57350 -0.13830 17.51900 
24 10 2019 18 44 4 -0.05560 0.02080 -0.57250 -0.13970 17.50600 
24 10 2019 18 44 22 -0.05790 0.02060 -0.56950 -0.14090 17.48000 
24 10 2019 18 44 40 -0.06090 0.01990 -0.56630 -0.13880 17.47800 
24 10 2019 18 44 57 -0.05890 0.02430 -0.56740 -0.13850 17.46400 
24 10 2019 18 45 15 -0.05890 0.02600 -0.56780 -0.13840 17.45400 
24 10 2019 18 45 33 -0.05880 0.02630 -0.56910 -0.13490 17.45400 
24 10 2019 18 45 51 -0.05760 0.02880 -0.57150 -0.13480 17.44500 
24 10 2019 18 46 9 -0.05670 0.03000 -0.57190 -0.13600 17.44100 
24 10 2019 18 46 26 -0.05770 0.02800 -0.56850 -0.13750 17.43200 
24 10 2019 18 46 44 -0.06010 0.02470 -0.56780 -0.13630 17.41600 
24 10 2019 18 47 2 -0.05880 0.02630 -0.57170 -0.13770 17.41900 
24 10 2019 18 47 20 -0.05680 0.02830 -0.57200 -0.13980 17.39400 
24 10 2019 18 47 38 -0.05920 0.02570 -0.56940 -0.13790 17.37700 
24 10 2019 18 47 55 -0.05900 0.02660 -0.56920 -0.13630 17.37100 
24 10 2019 18 48 13 -0.05940 0.02700 -0.56800 -0.13580 17.36500 
24 10 2019 18 48 31 -0.05730 0.02920 -0.56810 -0.13720 17.36000 
24 10 2019 18 48 49 -0.05770 0.02910 -0.56770 -0.13850 17.35400 
24 10 2019 18 49 7 -0.05990 0.02880 -0.56820 -0.13970 17.34200 
24 10 2019 18 49 24 -0.06100 0.02750 -0.56690 -0.13820 17.32300 
24 10 2019 18 49 42 -0.06040 0.02790 -0.56740 -0.13900 17.30600 
24 10 2019 18 50 0 -0.05880 0.02950 -0.56890 -0.13910 17.30200 
24 10 2019 18 50 18 -0.05740 0.03050 -0.56910 -0.14130 17.29200 
24 10 2019 18 50 35 -0.05890 0.02900 -0.56720 -0.14140 17.29000 
24 10 2019 18 50 53 -0.05850 0.02900 -0.56700 -0.14190 17.27700 
24 10 2019 18 51 11 -0.05940 0.02840 -0.56830 -0.14180 17.26800 
24 10 2019 18 51 29 -0.05740 0.02910 -0.56730 -0.14250 17.24800 
24 10 2019 18 51 47 -0.05840 0.02850 -0.56680 -0.14400 17.23300 
24 10 2019 18 52 4 -0.06020 0.02720 -0.56610 -0.14370 17.22100 
24 10 2019 18 52 22 -0.05910 0.02720 -0.56550 -0.14160 17.21000 
24 10 2019 18 52 40 -0.05680 0.02820 -0.56460 -0.14180 17.19600 
24 10 2019 18 52 58 -0.05550 0.02810 -0.56460 -0.14320 17.18700 
24 10 2019 18 53 16 -0.05610 0.02760 -0.56610 -0.14450 17.17400 
24 10 2019 18 53 33 -0.05590 0.02740 -0.56480 -0.14750 17.14700 
24 10 2019 18 53 51 -0.05720 0.02570 -0.56520 -0.14780 17.11500 
24 10 2019 18 54 9 -0.06030 0.02320 -0.56390 -0.14730 17.10900 
24 10 2019 18 54 27 -0.06080 0.02390 -0.56500 -0.14740 17.08200 
24 10 2019 18 54 45 -0.06210 0.02360 -0.56510 -0.14840 17.05400 
24 10 2019 18 55 2 -0.06210 0.02390 -0.56340 -0.14940 17.04200 
24 10 2019 18 55 20 -0.06690 0.02080 -0.56090 -0.14770 17.00800 
24 10 2019 18 55 38 -0.06590 0.02010 -0.56160 -0.14380 16.99800 
24 10 2019 18 55 56 -0.06350 0.02400 -0.56260 -0.14480 16.98100 
24 10 2019 18 56 14 -0.06140 0.02370 -0.56110 -0.14460 16.96000 
24 10 2019 18 56 31 -0.06090 0.02130 -0.55860 -0.14010 16.94800 
24 10 2019 18 56 49 -0.05970 0.02250 -0.56050 -0.13880 16.94200 
24 10 2019 18 57 7 -0.05870 0.02360 -0.56220 -0.13980 16.92200 
24 10 2019 18 57 25 -0.05880 0.02520 -0.56170 -0.14120 16.90000 
24 10 2019 18 57 43 -0.06040 0.02580 -0.56160 -0.14100 16.88000 
24 10 2019 18 58 0 -0.05980 0.02590 -0.55980 -0.13980 16.86000 
24 10 2019 18 58 18 -0.05900 0.02610 -0.56000 -0.13890 16.85400 
24 10 2019 18 58 36 -0.05750 0.02580 -0.55930 -0.13660 16.84700 
24 10 2019 18 58 54 -0.05730 0.02600 -0.55790 -0.13590 16.83200 
24 10 2019 18 59 11 -0.05610 0.02710 -0.55870 -0.13350 16.83900 
24 10 2019 18 59 29 -0.05430 0.03070 -0.55900 -0.13310 16.82900 
24 10 2019 18 59 47 -0.05280 0.03300 -0.55840 -0.13390 16.81200 
24 10 2019 19 0 5 -0.05100 0.03250 -0.55720 -0.13470 16.81400 
24 10 2019 19 0 23 -0.05430 0.03040 -0.55660 -0.13460 16.80400 
24 10 2019 19 0 40 -0.05090 0.03170 -0.55640 -0.13260 16.81700 
24 10 2019 19 0 58 -0.05130 0.03180 -0.55570 -0.12950 16.82100 
24 10 2019 19 1 16 -0.04820 0.03460 -0.55780 -0.12870 16.82500 
24 10 2019 19 1 34 -0.04530 0.03660 -0.55870 -0.12950 16.82400 
24 10 2019 19 1 52 -0.04760 0.03590 -0.55920 -0.12910 16.82500 
24 10 2019 19 2 9 -0.04680 0.03780 -0.55910 -0.12890 16.82500 
24 10 2019 19 2 27 -0.04790 0.03810 -0.56060 -0.12980 16.83600 
24 10 2019 19 2 45 -0.04940 0.03670 -0.56000 -0.12930 16.82400 
24 10 2019 19 3 3 -0.05110 0.03520 -0.56170 -0.12760 16.83500 
24 10 2019 19 3 21 -0.04820 0.03690 -0.56080 -0.12610 16.84900 
24 10 2019 19 3 38 -0.04750 0.03750 -0.56050 -0.12840 16.84700 
24 10 2019 19 3 56 -0.05160 0.03400 -0.55930 -0.12620 16.85700 
24 10 2019 19 4 14 -0.05270 0.03530 -0.56110 -0.12270 16.86400 
24 10 2019 19 4 32 -0.04790 0.04060 -0.56210 -0.12270 16.87400 
24 10 2019 19 4 50 -0.04920 0.03960 -0.56320 -0.12000 16.89500 
24 10 2019 19 5 7 -0.04610 0.04240 -0.56390 -0.12110 16.90300 
24 10 2019 19 5 25 -0.04520 0.04290 -0.56570 -0.12510 16.91800 
24 10 2019 19 5 43 -0.04670 0.04090 -0.56540 -0.12820 16.91200 
24 10 2019 19 6 1 -0.05240 0.03600 -0.56480 -0.12840 16.90400 
24 10 2019 19 6 18 -0.05310 0.03470 -0.56290 -0.12900 16.90600 
24 10 2019 19 6 36 -0.05300 0.03250 -0.56330 -0.12840 16.92200 
24 10 2019 19 6 54 -0.05030 0.03460 -0.56330 -0.12990 16.90900 
24 10 2019 19 7 12 -0.05070 0.03370 -0.56630 -0.13370 16.90500 
24 10 2019 19 7 30 -0.05420 0.03130 -0.56590 -0.13280 16.88600 
24 10 2019 19 7 47 -0.05380 0.03150 -0.56640 -0.13540 16.88200 
24 10 2019 19 8 5 -0.05650 0.02910 -0.56640 -0.13650 16.86400 
24 10 2019 19 8 23 -0.05650 0.02870 -0.56590 -0.13800 16.85500 
24 10 2019 19 8 41 -0.05840 0.02630 -0.56540 -0.13890 16.84500 
24 10 2019 19 8 59 -0.06020 0.02440 -0.56570 -0.13810 16.83000 
24 10 2019 19 9 16 -0.06090 0.02340 -0.56320 -0.13820 16.81300 
24 10 2019 19 9 34 -0.06170 0.02210 -0.56460 -0.13570 16.80200 
24 10 2019 19 9 52 -0.06010 0.02350 -0.56350 -0.13480 16.79400 
24 10 2019 19 10 10 -0.05750 0.02380 -0.56340 -0.13540 16.79500 
24 10 2019 19 10 28 -0.05920 0.02290 -0.56280 -0.13180 16.79300 
24 10 2019 19 10 45 -0.05520 0.02520 -0.56180 -0.13150 16.78700 
24 10 2019 19 11 3 -0.05250 0.02780 -0.56400 -0.13460 16.77900 
24 10 2019 19 11 21 -0.05460 0.02670 -0.56400 -0.13500 16.76300 
24 10 2019 19 11 39 -0.05660 0.02380 -0.56070 -0.13370 16.74800 
24 10 2019 19 11 57 -0.05830 0.01960 -0.55980 -0.13100 16.73900 
24 10 2019 19 12 14 -0.05650 0.02080 -0.55800 -0.13160 16.72300 
24 10 2019 19 12 32 -0.05830 0.02050 -0.55830 -0.13130 16.71400 
24 10 2019 19 12 50 -0.05810 0.02230 -0.55780 -0.12830 16.71200 
24 10 2019 19 13 8 -0.05560 0.02590 -0.56000 -0.12930 16.70100 
24 10 2019 19 13 26 -0.05410 0.02840 -0.55940 -0.13080 16.69900 
24 10 2019 19 13 43 -0.05500 0.02670 -0.55980 -0.13290 16.68800 
24 10 2019 19 14 1 -0.05490 0.02660 -0.55990 -0.13390 16.67500 
24 10 2019 19 14 19 -0.05930 0.02390 -0.55850 -0.13280 16.66200 
24 10 2019 19 14 37 -0.05830 0.02450 -0.55900 -0.12740 16.68200 
24 10 2019 19 14 54 -0.05500 0.02810 -0.55920 -0.12530 16.67600 
24 10 2019 19 15 12 -0.05450 0.02980 -0.55860 -0.12300 16.66800 
24 10 2019 19 15 30 -0.05150 0.03320 -0.56200 -0.12230 16.68200 
24 10 2019 19 15 48 -0.04840 0.03620 -0.56340 -0.12610 16.66400 
24 10 2019 19 16 6 -0.05090 0.03430 -0.56080 -0.12780 16.65900 
24 10 2019 19 16 23 -0.05820 0.02790 -0.55710 -0.12510 16.67300 
24 10 2019 19 16 41 -0.05430 0.03010 -0.56060 -0.12130 16.68300 
24 10 2019 19 16 59 -0.05270 0.03180 -0.56270 -0.12010 16.69500 
24 10 2019 19 17 17 -0.04770 0.03540 -0.56380 -0.12150 16.70000 
24 10 2019 19 17 35 -0.04680 0.03660 -0.56550 -0.12370 16.69700 
24 10 2019 19 17 52 -0.04960 0.03520 -0.56460 -0.12590 16.69800 
24 10 2019 19 18 10 -0.05020 0.03410 -0.56290 -0.12840 16.69700 
24 10 2019 19 18 28 -0.05470 0.03080 -0.56170 -0.12790 16.69100 
24 10 2019 19 18 46 -0.05430 0.03320 -0.56210 -0.12950 16.69300 
24 10 2019 19 19 4 -0.05430 0.03350 -0.56310 -0.13290 16.67100 
24 10 2019 19 19 21 -0.05640 0.03240 -0.56290 -0.13340 16.66400 
24 10 2019 19 19 39 -0.05850 0.03010 -0.56060 -0.13430 16.65400 
24 10 2019 19 19 57 -0.06190 0.02740 -0.55970 -0.13170 16.63400 
24 10 2019 19 20 15 -0.06110 0.02850 -0.55890 -0.13010 16.63800 
24 10 2019 19 20 33 -0.06220 0.02830 -0.55990 -0.12860 16.64100 
24 10 2019 19 20 50 -0.05920 0.03160 -0.56080 -0.12860 16.63800 
24 10 2019 19 21 8 -0.05870 0.03310 -0.56100 -0.12770 16.63500 
24 10 2019 19 21 26 -0.05770 0.03450 -0.56140 -0.12880 16.63100 
24 10 2019 19 21 44 -0.05770 0.03490 -0.55980 -0.13070 16.62700 
24 10 2019 19 22 2 -0.05910 0.03340 -0.55810 -0.13070 16.61600 
24 10 2019 19 22 19 -0.05810 0.03240 -0.55730 -0.13130 16.61200 
24 10 2019 19 22 37 -0.05950 0.03080 -0.55950 -0.13090 16.61200 
24 10 2019 19 22 55 -0.05880 0.03110 -0.55980 -0.13240 16.60800 
24 10 2019 19 23 13 -0.05800 0.03120 -0.55950 -0.13280 16.60800 
24 10 2019 19 23 30 -0.05780 0.03070 -0.56000 -0.13210 16.59900 
24 10 2019 19 23 48 -0.05800 0.03040 -0.56210 -0.13150 16.60300 
24 10 2019 19 24 6 -0.05690 0.03090 -0.56340 -0.13060 16.60400 
24 10 2019 19 24 24 -0.05400 0.03360 -0.56230 -0.13220 16.60300 
24 10 2019 19 24 42 -0.05580 0.03050 -0.56020 -0.13030 16.60700 
24 10 2019 19 24 59 -0.05800 0.02880 -0.56160 -0.12810 16.60700 
